hc_drug_name
AB Kit 200mg+200mcg
Famicef 125mg/ 5ml
Famicef 250mg/ 5ml
Famicef 250 mg
Famicef 500 mg
Famicef DS 250mg/ 5ml
Famicef IV/ IM 1.5 mg/ vial 
Famicef IV/ IM 750 mg/ vial
Famiclav 500 mg + 125 mg
Famiclav 250 mg + 62.5 mg
Famiclav 125 mg + 31.25 mg/ 5 ml
Famina
Famina Z
Famodin 40 mg/ 5 ml
Famodin 20 20 mg
Famodin 40 40 mg
Famogen 40 mg/ 5 ml
Famoloc 40 mg/ 5 ml
Famoloc 20 mg
Famoloc 40 mg 
Famomax 40 mg/ 5 ml
Famomax 20 20 mg
Famomax 40 40 mg
Famonix 40 mg/ 5ml
"Famotac 20 mg, 40 mg"
Famotack 40 mg
Famotack 20 mg
Famotack PFS 40 mg/ 5ml
Famotid 40 mg
Famotid 20 mg
Famotid 40 mg
Famotin 20 mg
Famotin 40 mg
Famvir 125 mg
Famvir 250 mg
Fap 500 mg
Fap PLUS 500 mg + 65 mg
Fapdol 325 mg + 37.5 mg
Fapiravir 200 mg
Fapravir 200 mg
Fardox 100 mg
Farevan 5 mg
Farin 5 mg
Farin 1 mg
Farin 2 mg
Farlan 150 150 mg
Farlan 50 50 mg
Farmorubicin 50 mg
Fast 120 mg/ 5ml
Fast 500 mg
Fast 665 mg
Fast 120mg/ 5ml
Fast 80 mg/ml
Fast 125 125 mg
Fast 250 250 mg
Fast 500 500 mg
Fast PLUS 500 mg + 65 mg
Fast Pad 80 mg/ml
Fast XR 665 mg
Fastact 120 mg
Fastact 30 mg/ 5 ml
Fastcut 10% + 30%
Fastdol 325 mg + 37.5 mg
Fastel 120 120 mg
Fastel 180 180 mg
Fatisol IV 10 g + 1.2 g + 2.25 g
Favigan 200 mg
Favilar 200 mg
Favinil 200 200 mg
Favipir 200 mg
Favipira 200 mg
Favipiravir 200 200 mg
Favira 200 mg
Favirab 1000 IU/5 ml
Faviravir 200 mg
Favirest 200 mg
Favitab 200 200 mg
Favivir 200 mg 
Faxan-200 200 mg
Faxan-550 550 mg
Faxilin 125 mg/5 ml
Faxilin 250 mg
Faxilin 500 mg
FBC
Fcx 125 mg/5 ml
Fcx 250 mg
Fcx 500 mg
FD-120 120 mg
FD-60 60 mg
FE-Z 150 mg + 500 mcg +22.5
Fea 120 mg/5 ml
Fea 500 mg
Fea PLUS 500 mg + 65 mg
Fea XR 665 mg
Febox-40 40 mg
Febox-80 80 mg
Febulas 40 mg
Feburen 40 mg
Feburen 80 mg
Feburic 40 40 mg
Febus 40 40 mg
Febus 80 80 mg
Febustat 40 40 mg
Febustat 80 80 mg
Febux 40 40 mg
Febux-40 40 mg
Febuxostat 40 mg
Febuxostat 80 80 mg
Fecap
Fecel TR 150 mg + 500 mcg + 22.5 mg
Fecon Z 150 mg + 500 mcg + 22.5 mg
Fecon-BC
Fecon-TR
Fedrin 25 mg/5 ml
Feel 10 10 mg
Feel 20 20 mg
Feel 5 5 mg
Feelbe TR 150 mg + 500 mcg + 22.5 mg
Feelfree contraceptive Gell 1.8% +1% + 0.4%
Feelnor 20 mg
Feelnor MR 35 mg
Fef TR 150 mg + 0.5 mg
Fefa TR 150 mg + 500 mcg + 22.5 mg
Fefun 1 Lac Unit
Feglo FZ 
Fegra 30 mg/5 ml
Fegra 120 mg
Feimax 200 200 mg
Feimax 50 50 mg
Felo 5 mg
Felo 10 mg
Feluric 40 mg
Feluric 80 mg
Femanol 500 mcg + 10 mg
Femara 2.50 mg
Femastin 0.10%
Fematos 500 mg
Fematos 1000 mg
Fematos 100 mg
Femavit Forte
Femex 150 mg/5 ml
Femicap 200 mg + 200 mcg
Femicon 0.03 + 75 + 0.30 mg
Femikit Mofepristone 200 mg & Miso
Feminor 5 mg
Femipil 0.030 + 0.15 mg
Femitab 200 mg + 200 mcg
Femixit
Femzole 2.5 mg
Fennaf 100 mg
Fenacin 100 mg
Fenadin 30 mg/5 ml
Fenadin 120 mg
Fenadin 180 mg
Fenadin 30 mg
Fenadin 60 mg
Fenamic 50 mg/5 ml
Fenamic 250 250 mg
Fenamic 500 500 mg
Fenargic 120 120 mg
Fenasol 0.09%
Fenat 1 mg
Fenat 1 mg/5 ml
Fenat 0.025% 0.025% w/v
Fenaton 500 500 mg
Fenatrol 145 145 mg
Fenatrol 200 200 mg
Fenaxo 60 mg
Fenaxo 30 mg/5 ml
Fenaxo 120 120 mg
Fenaxo 180 180 mg
Fenazine 25 mg/ml
Fendex 300 mg
Fendex 400 mg
Fengel 50 mg
Fengel 1%
Fengel SR 100 mg
Fenimex IM/IV 45.5 mg/2 ml
Fenitab 200 mg
Fenobac 100 mg/100 ml
Fenobac 25 mg
Fenobac 5 mg
Fenobac 10 mg
Fenobate 200 mg
Fenocap 200 mg
Fenocol 200 mg
Fenodil-120 120 mg
Fenodil-180 180 mg
Fenofex 180 mg
Fenofex 30 mg/5 ml
Fenofex 120 mg
Fenofex 60 mg
Fenogard 200 200 mg
Fenolid 200 mg
Fenorat 200 mg
Fenox 120 mg
Fentab 50 mg
Fentab SR 100 mg
Fentanyl 0.1 mg- Rotexmedica 0.05 mg/ml
Fentanyl Hexal Mat 25 mcg/h 25 mcg
Fentanyl IM/IV 100 mcg/2 ml
Fentigel 2 gm/100 gm
Fentigal VT 600 600 mg
Fentikol 2 gm/100 gm
Fentizol VT 600 600 mg
Fenum TR 100 mg
Feocron 150 mg + 500 mcg + 22.5 m
Feocron PLUS
Feofer DS 200 mg/10 ml
Feofer IV 100 mg/5 ml
Feofol 150 mg + 0.5 mg
Feofol CI 50 mg +500 mcg
Feofol TR 150 mg + 500 mcg
Feol TR 150 mg + 0.5 mg + 61.8 mg
Feol TR Plus 150 mg + 500 mcg + 22.5 m
Feolet TR PLUS 150 mg + 500 mcg + 22.5 m
FeonA FZ 47 mg + 500 mcg + 22.5 mg
Feona Z 50 mg + 47 mg + 500 mcg + 
Feosil Z 150 mg + 500 mcg + 22.5 m
Feozin FC 5 mg + 20 mh
Fer 50 mg + 0.5 mg
Fer-V 50 mg + 47 mg + 500 mcg +
Fer-Z 50 mg + 47 mg + 500 mcg +
Ferasirrox 250 250 mg
Feraz 150 mg + 500 mcg + 22.5 m
"Ferdin 120 mg, 180 mg"
Ferico 200 mg/5 ml
Ferigun 200 mg + 500 mcg
Ferigun S 200 mg/5 ml
Ferimax 200 mg/10 ml
Ferimax 50 mg/2.5 ml
Ferimax IV 100 mg/5 mll
Ferina 200 mg + 200 mcg
Ferinject 500 mg/10 ml
Ferinject 100 mg/2 ml
Ferintus 500 mg/10 ml
Ferintus 100 mg/2 ml
Feripon 500 mg
Ferisen 100 mg/2 ml
Ferisen 500 mg/10 ml
Ferisen 1 gm/20 ml
Feristar 100 mg/5 ml
Ferium 500 mg/10 ml
Ferix 50 mg + 500 mcg + 22.5 mg
Ferix-V 50 mg + 0.50 mg + 61.80 mg
Feriz TR 150 mg + 500 mcg + 22.5 mg
Fermid 50 mg
Fero 200 mg + 200 mcg
Fero Plus 200 mg + r00 mcg
Fero TR
Feroblood 200 mg/5 ml
Ferocare 100 mg/5 ml
Ferocin 200 mg/5 ml
Ferocit
Ferocit-TR 150 mg + 500 mcg
Ferocom 50 mg + 47 mg + 500 mcg +
Ferofe Z TR
Ferofol 200 mg + 350 mcg
Ferofol Z 150 mg + 500 mcg + 22.5 mg
Ferofolin TR
Ferogurd 150 mg + 500 mcg + 22.5 mg
Ferol TR 150 mg + 500 mcg + 22.5 mg
Ferolet
Ferolet TR Plus 150 mg + 0.5 mg + 61.8 mg
Ferolet-BC
Feromat 200 mg/5 ml
Ferolplus 200 mg/5 ml
Ferolplus TR
Ferolplus Z SR 150 mg + 500 mcg + 22.5 mg
Feroson 100 mg/5 ml
Feroson-TR
Ferospan 150 mg + 500 mcg
Ferotab 48 mg + 500 mcg + 61.8 mg
Feroven 100 mg/5 ml
Feroven I.V 20 mg
Ferovit TR
Ferox 500 mg/10 ml
Ferox 100 mg/2 ml
Feroz 150 mg + 0.5 mg + 61.8 mg
Ferozi 150 mg + 500 mcg + 22.5 mg
Ferozi-CI 50 mg + 500 mcg + 22.5 mg
Ferritin TR 150 mg + 500 mcg
Ferro Z TR 150 mg + 0.5 mg + 61.8 mg
Ferroglobin 200 mg
Ferrolin 200 mg/5 ml
Ferrolin TR 150 mg + 500 mcg + 22.5 mg
Ferron TR
Ferronat 300 mg/5ml
Ferrosobin 200 mg/5 ml
Ferrum 200 mg/5 ml
Fertil 50 mg
Fesler 120 mg
Fesler 30 mg/5 ml 
Fesler 180 mg
Fesotrex ER 4 mg
Fesotrex ER 8 mg
Festam 25 mg/gm
Feva 80 mg/ml
Feva 125 mg
Feva 250 mg
Feva 500 mg
Feva 120 mg/5 ml
Feva 500 mg
Feva PLUS 500 mg + 65 mg
Fevac 120 mg/5 ml
Fevac 500 mg
Fevac Extend 665 mg
Fevedol 325 mg + 37.5 mg
Feverein 100 mg
Feverex 500 mg + 65 mg
Feverin 100 mg
Feverol 500 mg
Feverol 120 mg/5 ml
Fevigra 100 mg
Fevimol 500 mg
Fevimol Plus 500 mg + 65 mg
Feviz 50 mg + 20 mg + 2 mg + 2
Feviz PLUS 47 mg + 500 mcg + 20 mg +
Fevrex plus 500 mg + 65 mg
Fexadyne 120 mg
Fexan 200 mg
Fexan 550 mg
Fexib 25 mg
Fexib 12.5 mg
Feximed 180 180 mg
Fexirin 120 120 mg
Fexirin 180 180 mg
Fexlor 120 120 mg
Fexlor 180 180 mg
Fexo 30 mg/5 ml
Fexo 120 mg
Fexo 180 mg 
Fexo 60 mg
Fexobest 60 mg
Fexobest 120 mg
Fexobest 180 mg
Fexobest 30 mg/5 ml
Fexocold 120 mg
Fexocon 30 mg/5 ml
Fexocon 120 mg
Fexocon 180 mg
Fexodin 120 mg
Fexodin 30 mg/5 ml
Fexofast 60 mg
Fexofast 120 mg
Fexofast 180 mg
Fexofast Oral Susp 30 mg/5 ml
Fexofeda 120 120 mg
Fexofeda 180 180 mg
Fexofen 30 mg/5 ml
Fexofen 120 mg
Fexofen 180 mg
Fexofenadine 180 mg
Fexofenadine 120 mg
Fexole 120
Fexolux 120 mg
Fexomax 60 mg
Fexomax 120 mg
Fexomin 30 mg/5 ml
Fexomin 120 mg
Fexomin 60 mg
Fexomin 180 180 mg
Fexon 120 mg
Fexon 180 mg
Fexona 30 mg/5 ml
Fexona 120 mg
Fexona 180 mg
Fexona 60 mg
Fexonaaf 120 mg
Fexonaaf 30 mg/5 ml
Fexoral 120 120 mg
Fexoral 180 180 mg
Fexoral Oral Suspension 30 mg/5 ml
Fexorush 180 mg
Fexotab 120 mg
Fexotab 180 mg
Fexotab Plus ER 60 mg + 120 mg
Fexotis 120 mg
Fexozen 60 mg
Fexozen 120 mg
Fexsil 30 mg/5 ml
Fexsil 0.5 mg + 10 mg
Fexsil 120 120 mg
Fexsil 180 180 mg
Fexten 120 mg
Fexten 30 mg/5 ml
Fexten 60 600 mg
Fextive 120 mg
Fezifol TR 150 mg + 500 mcg + 22.5 mg
Fezin CR 150 mg + 500 mcg + 22.5 m
Feziplex 5 ml
Fezol 2.5 mg
Fezovit 50 mg + 20 mg + 2 mg + 2
fenticona Vaginal Cream 2 gm/100 gm
fentyl 5 mcg/2 ml
FFD 120 120 mg
Fiambutol L 400 mg
Fiberlax Ultra Effervescent Gr 3.5 gm + 135 mg
Fibi 120 mg/5 ml
Fibi 500 mg
Fibi PLUS 500 mg + 65 mg
Fibolac 10 gm
Fibosyl 3.5 gm/sachet
Fibosyl 3.5 gm/5.4 gm
Fibre 200 mg
Fibril 300 mg
Fibrino 500 mg
Fibrino 500 mg/5 ml
Fibrino 500 500 mg
Fibropress 5 mg
Fibropress 5 mg
Fibrostat 500 mg/5 ml
Fibrostat 500 mg
Fibroz 100 100 mg
Fibroz 150 150 mg
Ficef 125 mg/1.2 ml
Ficef 125 mg/5 ml
Ficef 500 mg
Ficlon 75 mg/3 ml
Ficlon 50 mg
Ficlox 100 mg
Ficlox 125 mg/1.2 ml
Ficlox 125 mg/5 ml
Ficlox 500 mg
Ficlox 500 mg/vial 
Fidaplex 
Fidopa 250 mg
Fightex 250 mg
Fightex 500 mg
Filastin 30 MIU/ml
Filazine 100 mg
Filfresh 3 mg
Filgen 30 MU (300 mcg)/0.5 ml
Filgrast 30 MIU/0.5 ml
Filin 125 mg/5 ml
Filin 100 mg
Film Coated 325 mg + 37.5 mg
Filmet 200 mg/5 ml
Filmet 0.5%
Filmet 200 200 mg
Filmet 400 400 mg
Filmet 500 500 mg
Filmet DS 800 800 mg
Filmet IV 500/100 ml
Filodox 400 mg
Filodox 200 mg
Filodox 100 mg/5 ml
Filodox SR 400 mg
Filovir 250 mg
Filovir 125 mg
Filtear
Filwel GOLD
Filwel Silver
Filwel Teen HM 300 mcg + 200 mg + 120 mc
Filwel Teen HR 300 mcg + 200 mg + 120 mc
Filwel kids
Fimox 125 mg/5 ml
Fimox 250 mg
Fimox 500 mg
Fimoxil 500 mg
Fimoxyclav 250 mg + 31.25 mg/5 ml
Fimoxyclav 0.6 IV 500 mg + 100 mg
Fimoxyclav 1.2 IV 1 gm + 200 mg
Fimoxyclav 1gm 875 mg + 125 mg
Fimoxyclav 375 250 mg + 125 mg
Fimoxyclav 625 500 mg + 125 mg
Fimoxyclav BID 400 mg + 57.5 mg/5 ml
Fimoxyl 500 mg
Fimoxyl 250 mg
Fimoxyl 125 mg/1.2 ml
Fimoxyl 125 mg/5 ml
Fimoxyl 250 mg
Fimoxyl 250 mg
Fimoxyl 500 mg
Fimoxyl 500 mg
Fimoxyl DS 250 mg/5 ml
Finapark 50 mg
Finapark 100 mg
Fineron 10 mg
Fineron 10 mg
Finix 10 mg
Finix 20 mg
Finix 20 mg
Finorex 10 mg
Finorex 20 mg
Fintop 10 gm
Fiprox 250 mg
Fiprox 500 mg
Fiprox 750 mg
Firifam 150 150 mg
Firifam 300 300 mg
Firifam 450 450 mg
Firmac 125 mg/5 ml
Firmac 250 mg
Firmac 500 mg
Firmagon 120 mg
Firmagon 80 mg
Firmvit
Fisat
Fit Plus
Fivita
Fix-A 200 mg/5 ml
Fix-A 25 mg/ ml
Fix-A 100 mg/5 ml
Fix-A 200 mg
Fix-A DS 200 mg/5 ml
Fix-A DS 400 mg
Fixal 30 mg/5 ml
Fixal 120 mg
Fixal 180 mg
Fixal 30 mg
Fixal 60 mg
Fixasin 120 mg
Fixasin 180 mg
Fixbac 400 mg
Fixbac 25 mg/ml
Fixbac 100 mg/5 ml
Fixbac 200 mg
Fixbac DS 200 mg/5 ml
Fixcef 125 mg/5 ml
Fixcef 250 mg
Fixcef 500 mg
Fixcef IV/IM 1.5 gm/vial
Fixcef IV/IM 250 mg/vial
Fixcef IV/IM 750 mg/vial
Fixcef Plus 250 250 mg + 62.5 mg
Fixcef Plus 500 500 mg + 125 mg
Fixen 180 mg
Fixen 30 mg/5 ml
Fixen 120 mg
Fixgut 10 mg
Fixgut 10 mg/5 ml
Fixim 100 mg
Fixim 200 mg
Fixocard 5 mg + 25 mg
Fixocard 5 mg + 50 mg
Fixolin 100 mg/5 ml
Fixolin 400 mg
Fixolin 200 mg
Fixonac 100 mg
Fixotim 400 mg
Fixotim 200 mg
Fixotim 100 mg/5 ml
Fixpro 100 mg/5 ml
Fixpro 200 200 mg
Fixpro 400 400 mg
Fixpro DS PFS 200 mg/5 ml
Fixvel 400 mg + 100 mg
Fizepam 5 mg
Fizepam 10 mg/2 ml
Fizi 5 mg
Fizi 10 mg
FizyCal-D 500 mg + 400 IU
FizyCal-M
Fizyth 500 mg
Fizz CI 50 mg + 50 mg + 500 mcg +
Fizz-TR 150 mg + 500 mcg + 22.5 mg
FLOROMOX-D 0.5% & 0.1%
Flac 250 mg
Flac 500 mg
Flac 125 mg/5 ml
Flacol 40 mg
Flacol 67 mg/ml
Flacort 6 mg
Flacort 6 mg/5 ml
Flacort 24 24 mg
Flagyl 500 mg
Flagyl 200 mg/5 ml
Flagyl 200 mg
Flagyl 400 400 mg
Flagyl IV 500/100 ml
Flam 400 mg
Flamex 100 mg/5 ml
Flamex 200 200 mg
Flamex 400 400 mg
Habesol 50mg/100gm
Haemaccel
Haemozin TR 150mg+0.5mg+61.8mg
Haes Steril 10%
Hairgain 50mg/ml
Hairgain 20mg/ml
Hairgrow 2% 2%
Hairgrow 5% 5%
Halobet Cream 50mg/100gm
Halocort 0.05%
Halop 5mg
Halopen 125mg/5ml
Halopen 250mg
Haloperidol 5mg
Halopid 5mg/ml
Halopid 5mg
Halosin 1.87g/ml
Halotab 15mg
Halotab 7.5mg
Halotab 50mg
Halotaz 0.01%+0.045%
Haloxa 0.05%
HandClean Gel 200ml
HandClean Gel 50ml
HandiSafe 80% v/v
HandiSanitizer 75%
Handigel 66%+3.5%
Handirub 500mg/100ml
Handirub 2.5gm/100ml
Handisol Liquid 2.5gm/100ml
Handiwash 0.5%
Handsafe 75ml/100ml
Handscrub 4mg/100ml
Happynap 40gm/100gm
Happysol .9gm/10ml
Hapytab ER 50mg
Har D 500mg+ 200IU
Hartman IV 27mg+40mg+600mg+
Hartsol IV 27mg+40mg+600mg+
Hartsol Plus IV 20mg+5mg+30mg+60
Havrix 1440 (Adult) 1440EU/ml
Harvix 720 (Junior) 720EU/0.5ml
Hax 6mg+200mg+50mg
HCG 10000 10000IU
HCG 5000 5000IU
HCQ 200 200mg
HCQ 200mg 200mg
HCQ 400 400mg
Healer 20mg
Heart Plus
Hebasol
Hectamox 125mg/1.2ml
Hectamox 125mg/5ml
Hectamox 250mg
Hectamox 500mg
Hectamox DS 250mg/5ml
Hedex 500mg+65mg
Heel Guard 25mg/100gm
Hefolin SR 150mg+500mcg
Helben 100mg/5ml
Helben DS 400mg
Helicon KIT 30mg+1000mg+500mg
Helmisole 40mg
Helmisole 40mg/5ml
Helmox 100mg
Helmox 100mg/5ml
Helo 20mg/2ml
Hema 50mg+0.50mg+61.80mg
Hemax-PG 500mg+22.5mg
Hemax-TR 50mg+500mcg+22.5mg
Hemo Plus
Hemo Z TR 150mg+0.5mg+61.8mg
HemoMax IV 100mg/5ml
Hemobin 200mg/5ml
Hemofer 100mg/5ml
Hemofix 275mg
Hemofix FZ 48mg+0.5mg+22.5mg
Hemofol-TR 150mg+500mcg
Hemoject 500mg/10ml
Hemoject 1gm/20ml
Hemojet 100mg/2ml
Hemojet 500mg/10ml
Hemojet 1000mg/20ml
Hemolysin 1gm/5ml
Hemomin 2% 2gm/100ml
Hemonor 450mg+50mg
Hemoral 450mg+50mg
Hemorif 450mg+50mg
Hemorif DS 900mg+100mg
Hemorise 100mg/2ml
Hemorise 500mg/10ml
Hemorise 1gm/20ml
Hemosaf 1.5g
Hemosin 1gm/5ml
Hemosol-A 9.75gm+8.85gm+3.74
Hemosol-B 66.0gm+30.5gm/litre
Hemostop 500mg
Hemotrax 500mg
Hemroid 550mg
Henlix 200 200mg
Henlix 550 550mg
Henxit 500mcg+ 10mg
Hepa 120mg/5ml
Hepa 500mg
Hepa plus 500mg+65mg
Hepa-B for adult 1ml
Hepa-B for Pediatric 0.5ml
HepaMerz 150mg+100mg
Hepacarre 400 400mg
Hepaclin 5gm/10ml
Hepaclin 3gm
Hepacol 4gm
Hepagurd
Hepanib 200mg
Heparin Leo 5000IU/ml
Heparin Rotex 5000IU/ml
Heparon 5000IU/ml
Hepatab 200mg
Hepatab 550mg
Hepavax-B 10mcg/ml
Hepavax-B 20mcg/ml
Hepavir 100mg
Hepaximin 200mg
Hepaximin 550mg
Hepcee 400mg
Heplol 150 150mg
Heptamin
Hetaseas
Heptavit
Herceptin 440mg(IV)
Herceptin 600mg/5ml
Herculix 1g IM 1gm
Herculix 1g IV 1gm
Herculix 2gm IV 2gm
Herculix 500 500mg
Hernix 40mg
Herpigel 150mg/100gm
Herplex 1mg/ml
Hertin 440mg
Hervocee
Hexaplex
Hexasia
Hexaxim
Hexicon Hand Rub 500mg/100ml
Hexicord 7.1%
Hexidine 0.5%
Hexidine 0.5%+70%
Hexigard Hand Rub 500mg/100ml
Hexigen 0.5%+70%
Hexihygin 500mg/100ml
Hexil 0.5%+70%
Heximax 2mg
Heximax 5mg
Hexinaaf 0.5%+70%
Hexinor 2mg
Hexinor 40mg/100ml
Hexinor 1mg
Hexinor 5 5mg
Hexion 500mg+70gm/100ml
Hexiphen 2mg
Hexiphen 5mg
Hexirest 2 2mg
Hexirest 5 5mg
Hexirub 75ml/100ml
Hexiscrub 4%
Hexisol 0.5%
Hexisol (with Dispenser) 0.5%
Hexitane 1%
Hexizen 500mg/100ml
Hexyclore 500mg/100ml
HI-C 1gm
HI-C 100mg/5ml
HI-Trol 5mg/5ml
Hi Cef 125mg/5ml
Hi Cef 500mg
Hi Clox 125mg/5ml
Hi Clox 500mg
Hi Gel 250mg+400mg
Hi Mox 125mg/5ml
Hi Mox 250mg
Hi Mox DS 500mg
Hi-D 20000 20000IU
Hi-D 40000 40000IU
Hi-Fenac 50mg
Hi-Fenac-TR 100mg
Hi-Flow 0.4mg
Hi-Flow D 0.4mg+0.5mg
Hi-Lac 10mg
Hi-Met 850mg
Hi- Trol 10mg
Hi-Vol 6%+0.9%
Hi-Floxin 500mg
Hiberix Vaccine 0.5ml
Hibisol 3gm+300mf/100ml
Hibincil 125mg/5ml
Hiconcil 500mg
Hidin
Hidin 5% w/w
Hifenac 100mg
Hiflox 500mg
Hiflox 750mg
Hiflox 250mg
Hiflox-XR 1000mg
Himet 850mg
Himobin 200mg
Hinocil 125mg
Hipain TR 100mg
Hipomax 1gm
Hiposul
Hiprazole 20mg
Hipre 10mg
Hipre 5mg
Hipre PLUS 5mg+50mg
Hiprex 6mg+200mg+50mg
Hisnul 2mg/5ml
Hison 100mg/vial
Hista Tab 4mg
Histacet 5mg/5ml
Histacet 10mg
Histacin 2mg/5ml
Histacin 4mg
Histaco 2mg/5ml
Histaco 4mg
Histadyl 2mg/5ml
Histadyl 4mg
Histafen 120mg
Histal 4mg
Histalex 2mg/5ml
Histalex 4mg
Histamin 2mg/5ml
Histamin 4mg
Histanol 2mg/5ml
Histanol 4mg
Histaphen 5mg/5ml
Histasip 2mg/5ml
Histason 2mg/5ml
Histason 4mg
Histatab 4mg
Histavil 5mg/5ml
Histerzin 5mg/5ml
Histin 4mg
Histin 5mg/5ml
Histosin 2mg/5ml
Histosin 4mg
Histagen 2mg/5ml
Hitagen 4mg
Hitflam 75mg/3ml
Hitflam 1%
Hitflam 50mg
Hitflam SR 100mg
Hizin
Hk 20mg
HMG 75 75IU/vial
Holicef IM 500mg/vial
Holicef IM 250mg/vial
Holicef IM 1gm/vial
Holicef IV 500mg/vial
Holicef IV 1gm/vial
Holicef IV 2gm/vial
Holoxan 2gm
Holoxan 1gm
Homatropine 2% 2gm/100ml
Homatropine OSL 2% 2gm/100ml
Honycol Linctus .75ml+1.93ml/5ml
HopSo 400mg
Hopetavir 400mg
Hopso -LP 90mg+400mg
Hopso-VL 400mg+100mg
HPC 250mg/ml
HPC DS 500mg/2ml
HPR 50mg/5ml
HPR 250mg
HPR DS 500mg
Htz 25mg
Humaglobin 250mg/5ml
Humaglobin 500mg/10ml
Humalog 100unit/ml
Humalog Kwikpen 100u/ml
Humalog Mix 25 Kwikpen 100u/ml
Humalog Mix 50 Kwikpen 100u/ml
Human Anti-tetanus Immuno Globulin
Human albumin 20%
Humphry 400mg
Humphry 740mg
Humulin 70/30 100IU/ml
Humulin N 100IU/ml
Humulin R 100IU/ml
Hunny 0.75ml+1.93ml
Hunycof 0.75ml+ 1.93ml
HYLO-COMOD 0.10%
HYLO-GEL 0.20%
Hyalgun 20mg/2ml
Hybrox 15mg/5ml
Hybrox 6mg/ml
Hybrox SR 75mg
Hybucin 10mg
Hybut 10mg
Hycort 100mg/vial
Hydeca 50mg/ml
Hydrason 100mg/vial
Hydrason 10mg
Hydrason 20mg
Hydrocid 175mg+225mg/5ml
Hydrocort 1gm/100gm
Hydrocortisone 100mg/vial
Hydromer 0.30%
Hydronix 500mg
Hydroquin 200mg
Hygea Gold
Hyginex 75ml/100ml
Hyginex Plus 0.5%+70%
Hyginol 500mg+100mg/100gm
Hyginol
Hyloron 0.2% 0.2%
Hyo 10mg
Hyopace 5mg
Hyoscine Butylbromide 10 10mg
Hypace 2.5mg
Hypanil
Hypen SR 1.5mg
Hyperoxi 12ml/100ml
Hypersol 5
Hypezide 50mg
Hypnoclone 7.5mg
Hypnocum 7.5mg
Hypnofast 5mg/5ml
Hypnofast 7.5mg
Hypnofast 15mg/3ml
Hypomer Gel 0.3%
Hyponor 2mg/2ml
Hypophos 667mg
Hypose 0.3%
Hypoten 5mg
Hypro 0.5%
Hypro Extra 250mg+300mg/100ml
Hypro Tears Gel
Hypro Tears Plus
Hyprogel 0.3%
Hyprosol .3%
Hyronate 20mg/2ml
Hysin 20mg/ml
Hysin 10mg
Hysocine 10mg
Hysoma 10mg
Hysomide 20mg/ml
Hysomide 20mg
Hysopan 20mg/ml
Hytis 25mg
Hyvolin 25mg/ml
Hyxim 100mg/5ml
Hyxim 200mg
Hyzith 200mg/5ml
Hyzith 500mg
Ibakin 100 100mg
Ibancal kit 150mg & 400mg
Ibanova 150mg
Ibandron 150mg
Iben 400mg
Ibf 400mg
Ibida 200mg
Ibida 550mg
Ibrucent 140mg
Ibrunib 140mg
Ibrutab 140mg
Ibrutix 140mg
Ibruxen 140mg
Ibsan 75mg
Ibsan 100mg
Ibsan 150mg
Ibspa 10mg
Ibspa 10mg/5ml
Ibuprofen 100mg/5ml
Iburex 200mg
Iburex 400mg
Ibutigen 140mg
Ibakin 400 400mg
Icaft 0.25%
Icare Soft Gelatin
Icefil 400mg+300mg/100ml
Icid 20%
Icid 10%
Iclear 0.3%
Icol E/ED 0.5%
Iconal 100mg
Icykool
Icykool Max
IDS IV
Idatix SR 1.5mg
Idiopag 25mg
Idiopag 50mg
Idrofos 150mg
Idrofos Kit 150mg+500mg+200IU
Ifamide 1g 1gm/vial
Ifamide 2g 2gm/vial
Ifel TR
Ifen 400mg
Ifol Plus 150mg+500mcg
Ifomes 400mg/4ml
Ifozin SR 150mg+500mcg+22.5m
Ig VENA 50g/1
Ig VENA 2.5g/50ml
Igen 0.3%
Ilocin 125mg/5ml
Ilocin 500mg
IIodon 2mg
IIodon 6mg
IIozin 200mg
IIozin 500mg
Iluca 50mg/5ml
Iluca 150 150mg
Iluca 50 50mg
IMMUNOHBs 180IU/ml
Imacef IM 1gm/vial
Imacef IM 250mg/vial
Imacef IM 500mg/vial
Imacef IV 2gm/vial
Imacef IV 1gm/vial
Imacef IV 250mg/vial
Imacef IV 500mg/vial
Imacent 100 100mg
Imacent 400 400mg
Imanix 100 100mg
Imanix 400 400mg
Imatin 100mg
Imatin 400 400mg
Imax 20mg
Imax 40mg
Imbac IV/IM 500mg+500mg
Imec 6mg
Imecta 6mg
Imet 25mg
Imet SR 75mg
Imiclara 5gm
Imigra 10mg
Imigra 5mg
Imilast 500 500mg+500mg
Iminem 500mg+500mg
Iminem 250 250mg+250mg/vial
Iminod 5gm/100gm
Imipen 500 500mg+500mg
Imiro 350mg
Imitab 400mg
Imitab 100mg
Immense 25mg
Immense 50mg
Immune Serum Globulin Human
Imnoc 25 25mg
Imotil 2mg
Imovane 7.5mg
Impact
Imped 5mg
Imped Plus-25 5mg+25mg
Impedox 100mg
Impreja 30mg
Improcal 0.25mcg
Impulse 120 120mg
Impulse 90 90mg
Imu-D 2000IU
Imu-D 20000IU
Imu-D 40000IU
Imucort 24 24mg
Imucort 6 6mg
Imucort Suspension 6mg/5ml
Imunofen 1mg/5ml
Imuzin-B 400mg+40mg+40mg
Imuzin-B
Inarom 0.09%
Inarzin 15mg
Inbuten 400mg
Inbuten 1.8mg/100ml
Inclaud 100mg
